Date,High,Low,Open,Close,Volume,Adj Close
2016-06-24,23.665000915527344,23.162500381469727,23.227500915527344,23.350000381469727,301245600.0,21.81321907043457
2016-06-27,23.262500762939453,22.875,23.25,23.010000228881836,181958400.0,21.495594024658203
2016-06-28,23.415000915527344,23.03499984741211,23.225000381469727,23.397499084472656,161779600.0,21.857593536376953
2016-06-29,23.637500762939453,23.407499313354492,23.49250030517578,23.600000381469727,146124000.0,22.04676628112793
2016-06-30,23.9424991607666,23.575000762939453,23.610000610351562,23.899999618530273,143345600.0,22.3270206451416
2016-07-01,24.11750030517578,23.832500457763672,23.872499465942383,23.97249984741211,104106000.0,22.39474868774414
2016-07-05,23.850000381469727,23.614999771118164,23.84749984741211,23.747499465942383,110820800.0,22.184555053710938
2016-07-06,23.915000915527344,23.592500686645508,23.649999618530273,23.88249969482422,123796400.0,22.310670852661133
2016-07-07,24.125,23.905000686645508,23.924999237060547,23.985000610351562,100558400.0,22.40642547607422
2016-07-08,24.22249984741211,24.012500762939453,24.122499465942383,24.170000076293945,115648400.0,22.579246520996094
2016-07-11,24.412500381469727,24.1825008392334,24.1875,24.2450008392334,95179600.0,22.649311065673828
2016-07-12,24.424999237060547,24.280000686645508,24.292499542236328,24.354999542236328,96670000.0,22.7520751953125
2016-07-13,24.417499542236328,24.209999084472656,24.352500915527344,24.217500686645508,103568800.0,22.62362289428711
2016-07-14,24.747499465942383,24.329999923706055,24.34749984741211,24.697500228881836,155676000.0,23.072032928466797
2016-07-15,24.825000762939453,24.625,24.729999542236328,24.69499969482422,120548000.0,23.069700241088867
2016-07-18,25.032499313354492,24.649999618530273,24.674999237060547,24.957500457763672,145975600.0,23.31492042541504
2016-07-19,25.0,24.834999084472656,24.889999389648438,24.967500686645508,95119600.0,23.324262619018555
2016-07-20,25.114999771118164,24.934999465942383,25.0,24.989999771118164,105104000.0,23.34528350830078
2016-07-21,25.25,24.782499313354492,24.957500457763672,24.857500076293945,130808000.0,23.22150421142578
2016-07-22,24.825000762939453,24.577499389648438,24.815000534057617,24.665000915527344,113254800.0,23.041671752929688
2016-07-25,24.709999084472656,24.229999542236328,24.5625,24.334999084472656,161531600.0,22.733386993408203
2016-07-26,24.49250030517578,24.104999542236328,24.204999923706055,24.167499542236328,224959200.0,22.57691764831543
2016-07-27,26.087499618530273,25.6875,26.0674991607666,25.737499237060547,369379200.0,24.043582916259766
2016-07-28,26.112499237060547,25.704999923706055,25.707500457763672,26.084999084472656,159479200.0,24.368213653564453
2016-07-29,26.137500762939453,25.920000076293945,26.047500610351562,26.052499771118164,110934800.0,24.33785057067871
2016-08-01,26.537500381469727,26.102500915527344,26.102500915527344,26.512500762939453,152671600.0,24.767578125
2016-08-02,26.517499923706055,26.0,26.512500762939453,26.1200008392334,135266400.0,24.40091323852539
2016-08-03,26.459999084472656,26.1924991607666,26.202499389648438,26.447500228881836,120810400.0,24.70685386657715
2016-08-04,26.5,26.31999969482422,26.395000457763672,26.467500686645508,109634800.0,24.859487533569336
2016-08-05,26.912500381469727,26.545000076293945,26.5674991607666,26.8700008392334,162213600.0,25.237529754638672
2016-08-08,27.092500686645508,26.790000915527344,26.8799991607666,27.092500686645508,112148800.0,25.446508407592773
2016-08-09,27.235000610351562,27.002500534057617,27.0575008392334,27.202499389648438,105260800.0,25.549829483032227
2016-08-10,27.225000381469727,26.940000534057617,27.177499771118164,27.0,96034000.0,25.35963249206543
2016-08-11,27.232500076293945,26.962499618530273,27.1299991607666,26.982500076293945,109938000.0,25.343191146850586
2016-08-12,27.110000610351562,26.94499969482422,26.94499969482422,27.045000076293945,74641600.0,25.40189552307129
2016-08-15,27.385000228881836,27.020000457763672,27.03499984741211,27.3700008392334,103472800.0,25.707157135009766
2016-08-16,27.5575008392334,27.302499771118164,27.407499313354492,27.344999313354492,135177600.0,25.68366813659668
2016-08-17,27.342500686645508,27.084999084472656,27.274999618530273,27.30500030517578,101424000.0,25.646102905273438
2016-08-18,27.399999618530273,27.2549991607666,27.3075008392334,27.270000457763672,87938800.0,25.61322784423828
2016-08-19,27.422500610351562,27.09000015258789,27.1924991607666,27.34000015258789,101472400.0,25.67897605895996
2016-08-22,27.274999618530273,26.962499618530273,27.21500015258789,27.127500534057617,103280800.0,25.479387283325195
2016-08-23,27.329999923706055,27.13249969482422,27.147499084472656,27.212499618530273,85030800.0,25.559221267700195
2016-08-24,27.1875,26.920000076293945,27.142499923706055,27.00749969482422,94700400.0,25.36667823791504
2016-08-25,26.969999313354492,26.670000076293945,26.84749984741211,26.892499923706055,100344800.0,25.2586612701416
2016-08-26,26.987499237060547,26.577499389648438,26.852500915527344,26.735000610351562,111065200.0,25.110729217529297
2016-08-29,26.860000610351562,26.572500228881836,26.655000686645508,26.704999923706055,99881200.0,25.08255386352539
2016-08-30,26.625,26.375,26.450000762939453,26.5,99455600.0,24.890010833740234
2016-08-31,26.642499923706055,26.40999984741211,26.415000915527344,26.524999618530273,118649600.0,24.913488388061523
2016-09-01,26.700000762939453,26.405000686645508,26.53499984741211,26.6825008392334,106806000.0,25.061424255371094
2016-09-02,27.0,26.704999923706055,26.924999237060547,26.9325008392334,107210000.0,25.296234130859375
2016-09-06,27.075000762939453,26.877500534057617,26.975000381469727,26.924999237060547,107521600.0,25.2891902923584
2016-09-07,27.190000534057617,26.767499923706055,26.957500457763672,27.09000015258789,169457200.0,25.444162368774414
2016-09-08,26.8174991607666,26.309999465942383,26.8125,26.3799991607666,212008000.0,24.777297973632812
2016-09-09,26.43000030517578,25.782499313354492,26.15999984741211,25.782499313354492,186228000.0,24.21609878540039
2016-09-12,26.43000030517578,25.63249969482422,25.662500381469727,26.360000610351562,181171200.0,24.758516311645508
2016-09-13,27.197500228881836,26.809999465942383,26.877500534057617,26.987499237060547,248704800.0,25.34788703918457
2016-09-14,28.25749969482422,27.149999618530273,27.1825008392334,27.9424991607666,443554800.0,26.2448673248291
2016-09-15,28.9325008392334,28.372499465942383,28.46500015258789,28.892499923706055,359934400.0,27.137155532836914
2016-09-16,29.032499313354492,28.510000228881836,28.780000686645508,28.729999542236328,319547600.0,26.984527587890625
2016-09-19,29.045000076293945,28.3125,28.797500610351562,28.395000457763672,188092000.0,26.669876098632812
2016-09-20,28.530000686645508,28.127500534057617,28.262500762939453,28.392499923706055,138057200.0,26.667530059814453
2016-09-21,28.497499465942383,28.110000610351562,28.462499618530273,28.387500762939453,144012800.0,26.66283416748047
2016-09-22,28.735000610351562,28.5,28.587499618530273,28.655000686645508,124296000.0,26.914087295532227
2016-09-23,28.697500228881836,27.887500762939453,28.604999542236328,28.177499771118164,209924800.0,26.465593338012695
2016-09-26,28.34749984741211,27.887500762939453,27.90999984741211,28.219999313354492,119477600.0,26.505508422851562
2016-09-27,28.295000076293945,28.084999084472656,28.25,28.272499084472656,98429600.0,26.554824829101562
2016-09-28,28.65999984741211,28.357500076293945,28.422500610351562,28.487499237060547,118564400.0,26.756763458251953
2016-09-29,28.450000762939453,27.950000762939453,28.290000915527344,28.045000076293945,143548000.0,26.341144561767578
2016-09-30,28.342500686645508,27.950000762939453,28.114999771118164,28.262500762939453,145516400.0,26.545429229736328
2016-10-03,28.262500762939453,28.06999969482422,28.177499771118164,28.1299991607666,86807200.0,26.420978546142578
2016-10-04,28.577499389648438,28.157499313354492,28.264999389648438,28.25,118947200.0,26.5336856842041
2016-10-05,28.415000915527344,28.172500610351562,28.350000381469727,28.262500762939453,85812400.0,26.545429229736328
2016-10-06,28.584999084472656,28.282499313354492,28.424999237060547,28.47249984741211,115117200.0,26.7426700592041
2016-10-07,28.639999389648438,28.377500534057617,28.577499389648438,28.514999389648438,97433600.0,26.782583236694336
2016-10-10,29.1875,28.68000030517578,28.7549991607666,29.012500762939453,144944000.0,27.249866485595703
2016-10-11,29.672500610351562,29.049999237060547,29.424999237060547,29.075000762939453,256164000.0,27.308570861816406
2016-10-12,29.4950008392334,29.1875,29.337499618530273,29.334999084472656,150347200.0,27.55276870727539
2016-10-13,29.360000610351562,28.93000030517578,29.197500228881836,29.2450008392334,140769600.0,27.46824073791504
2016-10-14,29.542499542236328,29.282499313354492,29.469999313354492,29.407499313354492,142608800.0,27.62086296081543
2016-10-17,29.459999084472656,29.19499969482422,29.332500457763672,29.387500762939453,94499600.0,27.602079391479492
2016-10-18,29.552499771118164,29.362499237060547,29.545000076293945,29.36750030517578,98214000.0,27.583295822143555
2016-10-19,29.440000534057617,28.450000762939453,29.3125,29.280000686645508,80138400.0,27.501110076904297
2016-10-20,29.344999313354492,29.082500457763672,29.21500015258789,29.264999389648438,96503200.0,27.487022399902344
2016-10-21,29.227500915527344,29.06999969482422,29.202499389648438,29.149999618530273,92770800.0,27.379011154174805
2016-10-24,29.434999465942383,29.25,29.274999618530273,29.412500381469727,94154800.0,27.625566482543945
2016-10-25,29.59000015258789,29.327499389648438,29.487499237060547,29.5625,192516000.0,27.766448974609375
2016-10-26,28.924999237060547,28.327499389648438,28.577499389648438,28.897499084472656,264536800.0,27.141849517822266
2016-10-27,28.96500015258789,28.524999618530273,28.84749984741211,28.6200008392334,138248000.0,26.881210327148438
2016-10-28,28.802499771118164,28.362499237060547,28.467500686645508,28.43000030517578,151446800.0,26.70275115966797
2016-10-31,28.5575008392334,28.299999237060547,28.412500381469727,28.385000228881836,105677600.0,26.660484313964844
2016-11-01,28.4424991607666,27.63249969482422,28.364999771118164,27.872499465942383,175303200.0,26.17912483215332
2016-11-02,28.087499618530273,27.8075008392334,27.850000381469727,27.897499084472656,113326800.0,26.202606201171875
2016-11-03,27.864999771118164,27.387500762939453,27.7450008392334,27.457500457763672,107730400.0,25.9217472076416
2016-11-04,27.5625,27.02750015258789,27.13249969482422,27.209999084472656,123348000.0,25.688087463378906
2016-11-07,27.627500534057617,27.364999771118164,27.520000457763672,27.602500915527344,130240000.0,26.05863380432129
2016-11-08,27.93000030517578,27.424999237060547,27.577499389648438,27.764999389648438,97016800.0,26.21204376220703
2016-11-09,27.829999923706055,27.012500762939453,27.469999313354492,27.719999313354492,236705600.0,26.169559478759766
2016-11-10,27.772499084472656,26.457500457763672,27.772499084472656,26.947500228881836,228538000.0,25.44026756286621
2016-11-11,27.217500686645508,26.637500762939453,26.780000686645508,27.107500076293945,136575600.0,25.591320037841797
2016-11-14,26.952499389648438,26.020000457763672,26.927499771118164,26.427499771118164,204702000.0,24.94935417175293
2016-11-15,26.920000076293945,26.540000915527344,26.642499923706055,26.77750015258789,129058000.0,25.279775619506836
2016-11-16,27.5575008392334,26.649999618530273,26.674999237060547,27.497499465942383,235362000.0,25.959503173828125
2016-11-17,27.587499618530273,27.207500457763672,27.452499389648438,27.487499237060547,110528000.0,25.95006561279297
2016-11-18,27.635000228881836,27.415000915527344,27.43000030517578,27.514999389648438,113715600.0,25.97602653503418
2016-11-21,27.997499465942383,27.502500534057617,27.530000686645508,27.9325008392334,117058400.0,26.370180130004883
2016-11-22,28.104999542236328,27.850000381469727,27.987499237060547,27.950000762939453,103862000.0,26.38669776916504
2016-11-23,27.877500534057617,27.582500457763672,27.84000015258789,27.8075008392334,109705600.0,26.252166748046875
2016-11-25,27.967500686645508,27.737499237060547,27.782499313354492,27.947500228881836,45903600.0,26.38433837890625
2016-11-28,28.11750030517578,27.84749984741211,27.857500076293945,27.892499923706055,108776000.0,26.332414627075195
2016-11-29,28.00749969482422,27.517499923706055,27.69499969482422,27.864999771118164,114115200.0,26.30645179748535
2016-11-30,28.049999237060547,27.5674991607666,27.899999618530273,27.6299991607666,144649200.0,26.084596633911133
2016-12-01,27.735000610351562,27.25749969482422,27.592500686645508,27.372499465942383,148347600.0,25.841503143310547
2016-12-02,27.522499084472656,27.212499618530273,27.292499542236328,27.475000381469727,106112000.0,25.93826675415039
2016-12-05,27.50749969482422,27.0625,27.5,27.27750015258789,137298000.0,25.75181007385254
2016-12-06,27.59000015258789,27.297500610351562,27.375,27.487499237060547,104782000.0,25.95006561279297
2016-12-07,27.797500610351562,27.290000915527344,27.315000534057617,27.75749969482422,119994800.0,26.20496368408203
2016-12-08,28.107500076293945,27.649999618530273,27.71500015258789,28.030000686645508,108273200.0,26.46222686767578
2016-12-09,28.674999237060547,28.077499389648438,28.077499389648438,28.487499237060547,137610400.0,26.894136428833008
2016-12-12,28.75,28.122499465942383,28.322500228881836,28.325000762939453,105497600.0,26.740720748901367
2016-12-13,28.979999542236328,28.4375,28.459999084472656,28.797500610351562,174935200.0,27.186798095703125
2016-12-14,29.049999237060547,28.7450008392334,28.760000228881836,28.797500610351562,136127200.0,27.186798095703125
2016-12-15,29.1825008392334,28.8075008392334,28.844999313354492,28.954999923706055,186098000.0,27.33548355102539
2016-12-16,29.125,28.912500381469727,29.11750030517578,28.99250030517578,177404400.0,27.37088966369629
2016-12-19,29.344999313354492,28.9375,28.950000762939453,29.15999984741211,111117600.0,27.52901840209961
2016-12-20,29.375,29.170000076293945,29.184999465942383,29.237499237060547,85700000.0,27.602188110351562
2016-12-21,29.350000381469727,29.19499969482422,29.200000762939453,29.264999389648438,95132800.0,27.628145217895508
2016-12-22,29.127500534057617,28.90999984741211,29.087499618530273,29.072500228881836,104343600.0,27.446414947509766
2016-12-23,29.1299991607666,28.897499084472656,28.897499084472656,29.1299991607666,56998000.0,27.50069808959961
2016-12-27,29.450000762939453,29.122499465942383,29.1299991607666,29.315000534057617,73187600.0,27.675355911254883
2016-12-28,29.5049991607666,29.049999237060547,29.3799991607666,29.190000534057617,83623600.0,27.55734634399414
2016-12-29,29.27750015258789,29.100000381469727,29.112499237060547,29.1825008392334,60158000.0,27.550264358520508
